Year,Period,State,ANSI,Affected by,% of Impact,state_code
2020,JAN THRU MAR,Kentucky,21,Tuberculosis,0.9,KY
2020,JAN THRU MAR,Kentucky,21,Other,8,KY
2020,JAN THRU MAR,Kentucky,21,Malaria,11,KY
2020,JAN THRU MAR,Kentucky,21,Viral fever,29.6,KY
2020,JAN THRU MAR,Kentucky,21,Unknown,5.9,KY
2020,JAN THRU MAR,Kentucky,21,Covid,43,KY
2020,APR THRU JUN,Kentucky,21,Tuberculosis,0.6,KY
2020,APR THRU JUN,Kentucky,21,Other,4.1,KY
2020,APR THRU JUN,Kentucky,21,Malaria,1,KY
2020,APR THRU JUN,Kentucky,21,Viral fever,20.2,KY
2020,APR THRU JUN,Kentucky,21,Unknown,5.9,KY
2020,APR THRU JUN,Kentucky,21,Covid,40.9,KY
2020,JUL THRU SEP,Kentucky,21,Tuberculosis,1.6,KY
2020,JUL THRU SEP,Kentucky,21,Other,4.5,KY
2020,JUL THRU SEP,Kentucky,21,Malaria,1.5,KY
2020,JUL THRU SEP,Kentucky,21,Viral fever,26.5,KY
2020,JUL THRU SEP,Kentucky,21,Unknown,7.6,KY
2020,JUL THRU SEP,Kentucky,21,Covid,47.1,KY
2020,OCT THRU DEC,Kentucky,21,Tuberculosis,1.2,KY
2020,OCT THRU DEC,Kentucky,21,Other,5.5,KY
2020,OCT THRU DEC,Kentucky,21,Malaria,6.8,KY
2020,OCT THRU DEC,Kentucky,21,Viral fever,41.9,KY
2020,OCT THRU DEC,Kentucky,21,Unknown,4.3,KY
2020,OCT THRU DEC,Kentucky,21,Covid,57.1,KY
2019,JAN THRU MAR,Kentucky,21,Tuberculosis,0.4,KY
2019,JAN THRU MAR,Kentucky,21,Other,16,KY
2019,JAN THRU MAR,Kentucky,21,Malaria,3.8,KY
2019,JAN THRU MAR,Kentucky,21,Viral fever,11.5,KY
2019,JAN THRU MAR,Kentucky,21,Unknown,7.5,KY
2019,JAN THRU MAR,Kentucky,21,Covid,31.9,KY
2019,APR THRU JUN,Kentucky,21,Tuberculosis,1,KY
2019,APR THRU JUN,Kentucky,21,Other,4.3,KY
2019,APR THRU JUN,Kentucky,21,Malaria,4.5,KY
2019,APR THRU JUN,Kentucky,21,Viral fever,11.6,KY
2019,APR THRU JUN,Kentucky,21,Unknown,4.9,KY
2019,APR THRU JUN,Kentucky,21,Covid,25.7,KY
2019,JUL THRU SEP,Kentucky,21,Tuberculosis,4.6,KY
2019,JUL THRU SEP,Kentucky,21,Other,10.3,KY
2019,JUL THRU SEP,Kentucky,21,Malaria,0.6,KY
2019,JUL THRU SEP,Kentucky,21,Viral fever,39.2,KY
2019,JUL THRU SEP,Kentucky,21,Unknown,6.2,KY
2019,JUL THRU SEP,Kentucky,21,Covid,46.4,KY
2019,OCT THRU DEC,Kentucky,21,Tuberculosis,0.5,KY
2019,OCT THRU DEC,Kentucky,21,Other,5.6,KY
2019,OCT THRU DEC,Kentucky,21,Malaria,6.5,KY
2019,OCT THRU DEC,Kentucky,21,Viral fever,24.4,KY
2019,OCT THRU DEC,Kentucky,21,Unknown,19.1,KY
2019,OCT THRU DEC,Kentucky,21,Covid,54.3,KY
2018,JAN THRU MAR,Kentucky,21,Tuberculosis,0.7,KY
2018,JAN THRU MAR,Kentucky,21,Other,12.5,KY
2018,JAN THRU MAR,Kentucky,21,Malaria,6.3,KY
2018,JAN THRU MAR,Kentucky,21,Viral fever,9,KY
2018,JAN THRU MAR,Kentucky,21,Unknown,8.4,KY
2018,JAN THRU MAR,Kentucky,21,Covid,23.6,KY
2018,APR THRU JUN,Kentucky,21,Tuberculosis,1.7,KY
2018,APR THRU JUN,Kentucky,21,Other,16,KY
2018,APR THRU JUN,Kentucky,21,Malaria,28.4,KY
2018,APR THRU JUN,Kentucky,21,Viral fever,36.1,KY
2018,APR THRU JUN,Kentucky,21,Unknown,3.8,KY
2018,APR THRU JUN,Kentucky,21,Covid,38.9,KY
2018,JUL THRU SEP,Kentucky,21,Tuberculosis,0.9,KY
2018,JUL THRU SEP,Kentucky,21,Other,7.4,KY
2018,JUL THRU SEP,Kentucky,21,Malaria,11.5,KY
2018,JUL THRU SEP,Kentucky,21,Viral fever,25.7,KY
2018,JUL THRU SEP,Kentucky,21,Unknown,4.5,KY
2018,JUL THRU SEP,Kentucky,21,Covid,42.3,KY
2018,OCT THRU DEC,Kentucky,21,Tuberculosis,3.3,KY
2018,OCT THRU DEC,Kentucky,21,Other,10.3,KY
2018,OCT THRU DEC,Kentucky,21,Malaria,3,KY
2018,OCT THRU DEC,Kentucky,21,Viral fever,22.3,KY
2018,OCT THRU DEC,Kentucky,21,Unknown,5.7,KY
2018,OCT THRU DEC,Kentucky,21,Covid,48.2,KY
2017,JAN THRU MAR,Kentucky,21,Tuberculosis,2.5,KY
2017,JAN THRU MAR,Kentucky,21,Other,22.7,KY
2017,JAN THRU MAR,Kentucky,21,Malaria,2.5,KY
2017,JAN THRU MAR,Kentucky,21,Viral fever,10.7,KY
2017,JAN THRU MAR,Kentucky,21,Unknown,12.9,KY
2017,JAN THRU MAR,Kentucky,21,Covid,10.8,KY
2017,APR THRU JUN,Kentucky,21,Tuberculosis,5.3,KY
2017,APR THRU JUN,Kentucky,21,Other,9.5,KY
2017,APR THRU JUN,Kentucky,21,Malaria,1.8,KY
2017,APR THRU JUN,Kentucky,21,Viral fever,18.2,KY
2017,APR THRU JUN,Kentucky,21,Unknown,2.9,KY
2017,APR THRU JUN,Kentucky,21,Covid,21.7,KY
2017,JUL THRU SEP,Kentucky,21,Tuberculosis,1.2,KY
2017,JUL THRU SEP,Kentucky,21,Other,9,KY
2017,JUL THRU SEP,Kentucky,21,Malaria,6.5,KY
2017,JUL THRU SEP,Kentucky,21,Viral fever,11.3,KY
2017,JUL THRU SEP,Kentucky,21,Unknown,2,KY
2017,JUL THRU SEP,Kentucky,21,Covid,40.4,KY
2017,OCT THRU DEC,Kentucky,21,Tuberculosis,0.4,KY
2017,OCT THRU DEC,Kentucky,21,Other,7.2,KY
2017,OCT THRU DEC,Kentucky,21,Malaria,9.8,KY
2017,OCT THRU DEC,Kentucky,21,Viral fever,14.8,KY
2017,OCT THRU DEC,Kentucky,21,Unknown,1.7,KY
2017,OCT THRU DEC,Kentucky,21,Covid,22.2,KY
2021,JAN THRU MAR,Louisiana,22,Tuberculosis,0.1,LA
2021,JAN THRU MAR,Louisiana,22,Other,1,LA
2021,JAN THRU MAR,Louisiana,22,Malaria,0.3,LA
2021,JAN THRU MAR,Louisiana,22,Viral fever,1.3,LA
2021,JAN THRU MAR,Louisiana,22,Unknown,0.7,LA
2021,JAN THRU MAR,Louisiana,22,Covid,57.8,LA
2020,JAN THRU MAR,Louisiana,22,Tuberculosis,0.2,LA
2020,JAN THRU MAR,Louisiana,22,Other,4.5,LA
2020,JAN THRU MAR,Louisiana,22,Malaria,0.7,LA
2020,JAN THRU MAR,Louisiana,22,Viral fever,0.7,LA
2020,JAN THRU MAR,Louisiana,22,Unknown,1.6,LA
2020,JAN THRU MAR,Louisiana,22,Covid,4.9,LA
2020,APR THRU JUN,Louisiana,22,Tuberculosis,0.2,LA
2020,APR THRU JUN,Louisiana,22,Other,1.2,LA
2020,APR THRU JUN,Louisiana,22,Malaria,0.8,LA
2020,APR THRU JUN,Louisiana,22,Viral fever,5.9,LA
2020,APR THRU JUN,Louisiana,22,Unknown,1.3,LA
2020,APR THRU JUN,Louisiana,22,Covid,8.1,LA
2020,JUL THRU SEP,Louisiana,22,Tuberculosis,0.2,LA
2020,JUL THRU SEP,Louisiana,22,Other,1,LA
2020,JUL THRU SEP,Louisiana,22,Malaria,1.7,LA
2020,JUL THRU SEP,Louisiana,22,Viral fever,29.9,LA
2020,JUL THRU SEP,Louisiana,22,Unknown,1.6,LA
2020,JUL THRU SEP,Louisiana,22,Covid,31.3,LA
2020,OCT THRU DEC,Louisiana,22,Tuberculosis,0.3,LA
2020,OCT THRU DEC,Louisiana,22,Other,1,LA
2020,OCT THRU DEC,Louisiana,22,Malaria,5.9,LA
2020,OCT THRU DEC,Louisiana,22,Viral fever,6.7,LA
2020,OCT THRU DEC,Louisiana,22,Unknown,1.7,LA
2020,OCT THRU DEC,Louisiana,22,Covid,16.6,LA
2019,JAN THRU MAR,Louisiana,22,Tuberculosis,0.1,LA
2019,JAN THRU MAR,Louisiana,22,Other,4.3,LA
2019,JAN THRU MAR,Louisiana,22,Malaria,1.8,LA
2019,JAN THRU MAR,Louisiana,22,Viral fever,9.6,LA
2019,JAN THRU MAR,Louisiana,22,Unknown,1.8,LA
2019,JAN THRU MAR,Louisiana,22,Covid,25.8,LA
2019,APR THRU JUN,Louisiana,22,Tuberculosis,0,LA
2019,APR THRU JUN,Louisiana,22,Other,1.5,LA
2019,APR THRU JUN,Louisiana,22,Malaria,1.6,LA
2019,APR THRU JUN,Louisiana,22,Viral fever,3.1,LA
2019,APR THRU JUN,Louisiana,22,Unknown,0.7,LA
2019,APR THRU JUN,Louisiana,22,Covid,23.2,LA
2019,JUL THRU SEP,Louisiana,22,Tuberculosis,0.3,LA
2019,JUL THRU SEP,Louisiana,22,Other,4,LA
2019,JUL THRU SEP,Louisiana,22,Malaria,1.6,LA
2019,JUL THRU SEP,Louisiana,22,Viral fever,74.5,LA
2019,JUL THRU SEP,Louisiana,22,Unknown,14.9,LA
2019,JUL THRU SEP,Louisiana,22,Covid,59.2,LA
2019,OCT THRU DEC,Louisiana,22,Tuberculosis,0.3,LA
2019,OCT THRU DEC,Louisiana,22,Other,2.1,LA
2019,OCT THRU DEC,Louisiana,22,Malaria,0.6,LA
2019,OCT THRU DEC,Louisiana,22,Viral fever,26.6,LA
2019,OCT THRU DEC,Louisiana,22,Unknown,10.4,LA
2019,OCT THRU DEC,Louisiana,22,Covid,31.5,LA
2018,JAN THRU MAR,Louisiana,22,Tuberculosis,18.6,LA
2018,JAN THRU MAR,Louisiana,22,Other,12.4,LA
2018,JAN THRU MAR,Louisiana,22,Malaria,0.4,LA
2018,JAN THRU MAR,Louisiana,22,Viral fever,14.2,LA
2018,JAN THRU MAR,Louisiana,22,Unknown,1.9,LA
2018,JAN THRU MAR,Louisiana,22,Covid,22.8,LA
2018,APR THRU JUN,Louisiana,22,Tuberculosis,0,LA
2018,APR THRU JUN,Louisiana,22,Other,1.2,LA
2018,APR THRU JUN,Louisiana,22,Malaria,0.3,LA
2018,APR THRU JUN,Louisiana,22,Viral fever,1.1,LA
2018,APR THRU JUN,Louisiana,22,Unknown,0.6,LA
2018,APR THRU JUN,Louisiana,22,Covid,20.7,LA
2018,JUL THRU SEP,Louisiana,22,Tuberculosis,0,LA
2018,JUL THRU SEP,Louisiana,22,Other,9.6,LA
2018,JUL THRU SEP,Louisiana,22,Malaria,1.6,LA
2018,JUL THRU SEP,Louisiana,22,Viral fever,26.1,LA
2018,JUL THRU SEP,Louisiana,22,Unknown,0.7,LA
2018,JUL THRU SEP,Louisiana,22,Covid,39.5,LA
2018,OCT THRU DEC,Louisiana,22,Tuberculosis,1,LA
2018,OCT THRU DEC,Louisiana,22,Other,0.7,LA
2018,OCT THRU DEC,Louisiana,22,Malaria,0.1,LA
2018,OCT THRU DEC,Louisiana,22,Viral fever,1,LA
2018,OCT THRU DEC,Louisiana,22,Unknown,1.2,LA
2018,OCT THRU DEC,Louisiana,22,Covid,2.9,LA
2017,JAN THRU MAR,Louisiana,22,Tuberculosis,4.3,LA
2017,JAN THRU MAR,Louisiana,22,Other,3.1,LA
2017,JAN THRU MAR,Louisiana,22,Malaria,1.7,LA
2017,JAN THRU MAR,Louisiana,22,Viral fever,4.7,LA
2017,JAN THRU MAR,Louisiana,22,Unknown,2.1,LA
2017,JAN THRU MAR,Louisiana,22,Covid,17.2,LA
2017,APR THRU JUN,Louisiana,22,Tuberculosis,0.2,LA
2017,APR THRU JUN,Louisiana,22,Other,5,LA
2017,APR THRU JUN,Louisiana,22,Malaria,1.1,LA
2017,APR THRU JUN,Louisiana,22,Viral fever,3.7,LA
2017,APR THRU JUN,Louisiana,22,Unknown,0.5,LA
2017,APR THRU JUN,Louisiana,22,Covid,36.4,LA
2017,JUL THRU SEP,Louisiana,22,Tuberculosis,0,LA
2017,JUL THRU SEP,Louisiana,22,Other,3,LA
2017,JUL THRU SEP,Louisiana,22,Malaria,1.6,LA
2017,JUL THRU SEP,Louisiana,22,Viral fever,2.3,LA
2017,JUL THRU SEP,Louisiana,22,Unknown,0.2,LA
2017,JUL THRU SEP,Louisiana,22,Covid,25.9,LA
2017,OCT THRU DEC,Louisiana,22,Tuberculosis,0,LA
2017,OCT THRU DEC,Louisiana,22,Other,2.4,LA
2017,OCT THRU DEC,Louisiana,22,Malaria,0.6,LA
2017,OCT THRU DEC,Louisiana,22,Viral fever,1,LA
2017,OCT THRU DEC,Louisiana,22,Unknown,0.2,LA
2017,OCT THRU DEC,Louisiana,22,Covid,10.9,LA
2021,JAN THRU MAR,Maine,23,Tuberculosis,0,ME
2021,JAN THRU MAR,Maine,23,Other,1.4,ME
2021,JAN THRU MAR,Maine,23,Malaria,0,ME
2021,JAN THRU MAR,Maine,23,Viral fever,0.1,ME
2021,JAN THRU MAR,Maine,23,Unknown,0.8,ME
2021,JAN THRU MAR,Maine,23,Covid,2.3,ME
2020,JAN THRU MAR,Maine,23,Tuberculosis,0.2,ME
2020,JAN THRU MAR,Maine,23,Other,5.2,ME
2020,JAN THRU MAR,Maine,23,Malaria,0,ME
2020,JAN THRU MAR,Maine,23,Viral fever,0.6,ME
2020,JAN THRU MAR,Maine,23,Unknown,7.4,ME
2020,JAN THRU MAR,Maine,23,Covid,23.6,ME
2020,APR THRU JUN,Maine,23,Tuberculosis,0.2,ME
2020,APR THRU JUN,Maine,23,Other,0.5,ME
2020,APR THRU JUN,Maine,23,Malaria,1.3,ME
2020,APR THRU JUN,Maine,23,Viral fever,0.8,ME
2020,APR THRU JUN,Maine,23,Unknown,0,ME
2020,APR THRU JUN,Maine,23,Covid,1.4,ME
2020,JUL THRU SEP,Maine,23,Tuberculosis,1.1,ME
2020,JUL THRU SEP,Maine,23,Other,3.5,ME
2020,JUL THRU SEP,Maine,23,Malaria,0,ME
2020,JUL THRU SEP,Maine,23,Viral fever,1,ME
2020,JUL THRU SEP,Maine,23,Unknown,0.5,ME
2020,JUL THRU SEP,Maine,23,Covid,37,ME
2020,OCT THRU DEC,Maine,23,Tuberculosis,0,ME
2020,OCT THRU DEC,Maine,23,Other,1.2,ME
2020,OCT THRU DEC,Maine,23,Malaria,0,ME
2020,OCT THRU DEC,Maine,23,Viral fever,5.1,ME
2020,OCT THRU DEC,Maine,23,Unknown,0.1,ME
2020,OCT THRU DEC,Maine,23,Covid,9.3,ME
2019,JAN THRU MAR,Maine,23,Tuberculosis,30.5,ME
2019,JAN THRU MAR,Maine,23,Other,26.3,ME
2019,JAN THRU MAR,Maine,23,Malaria,8.1,ME
2019,JAN THRU MAR,Maine,23,Viral fever,20.9,ME
2019,JAN THRU MAR,Maine,23,Unknown,0,ME
2019,JAN THRU MAR,Maine,23,Covid,23.9,ME
2019,APR THRU JUN,Maine,23,Tuberculosis,4.1,ME
2019,APR THRU JUN,Maine,23,Other,2,ME
2019,APR THRU JUN,Maine,23,Malaria,4.3,ME
2019,APR THRU JUN,Maine,23,Viral fever,4.3,ME
2019,APR THRU JUN,Maine,23,Unknown,14.8,ME
2019,APR THRU JUN,Maine,23,Covid,4.4,ME
2019,JUL THRU SEP,Maine,23,Tuberculosis,0.9,ME
2019,JUL THRU SEP,Maine,23,Other,1.2,ME
2019,JUL THRU SEP,Maine,23,Malaria,3.9,ME
2019,JUL THRU SEP,Maine,23,Viral fever,0.9,ME
2019,JUL THRU SEP,Maine,23,Unknown,0.1,ME
2019,JUL THRU SEP,Maine,23,Covid,3.4,ME
2019,OCT THRU DEC,Maine,23,Tuberculosis,0.4,ME
2019,OCT THRU DEC,Maine,23,Other,0.6,ME
2019,OCT THRU DEC,Maine,23,Malaria,0,ME
2019,OCT THRU DEC,Maine,23,Viral fever,6.2,ME
2019,OCT THRU DEC,Maine,23,Unknown,0,ME
2019,OCT THRU DEC,Maine,23,Covid,24.9,ME
2018,JAN THRU MAR,Maine,23,Tuberculosis,0.3,ME
2018,JAN THRU MAR,Maine,23,Other,0.8,ME
2018,JAN THRU MAR,Maine,23,Malaria,0,ME
2018,JAN THRU MAR,Maine,23,Viral fever,0.4,ME
2018,JAN THRU MAR,Maine,23,Unknown,1.4,ME
2018,JAN THRU MAR,Maine,23,Covid,3.3,ME
2018,APR THRU JUN,Maine,23,Tuberculosis,4.3,ME
2018,APR THRU JUN,Maine,23,Other,2.4,ME
2018,APR THRU JUN,Maine,23,Malaria,31.1,ME
2018,APR THRU JUN,Maine,23,Viral fever,0,ME
2018,APR THRU JUN,Maine,23,Unknown,27.9,ME
2018,APR THRU JUN,Maine,23,Covid,82.7,ME
2018,JUL THRU SEP,Maine,23,Tuberculosis,0.2,ME
2018,JUL THRU SEP,Maine,23,Other,0.6,ME
2018,JUL THRU SEP,Maine,23,Malaria,0,ME
2018,JUL THRU SEP,Maine,23,Viral fever,0.1,ME
2018,JUL THRU SEP,Maine,23,Unknown,0,ME
2018,JUL THRU SEP,Maine,23,Covid,9.3,ME
2018,OCT THRU DEC,Maine,23,Tuberculosis,0.1,ME
2018,OCT THRU DEC,Maine,23,Other,5.8,ME
2018,OCT THRU DEC,Maine,23,Malaria,0,ME
2018,OCT THRU DEC,Maine,23,Viral fever,0.8,ME
2018,OCT THRU DEC,Maine,23,Unknown,0.1,ME
2018,OCT THRU DEC,Maine,23,Covid,10.7,ME
2017,JAN THRU MAR,Maine,23,Tuberculosis,0,ME
2017,JAN THRU MAR,Maine,23,Other,7.5,ME
2017,JAN THRU MAR,Maine,23,Malaria,0,ME
2017,JAN THRU MAR,Maine,23,Viral fever,0.1,ME
2017,JAN THRU MAR,Maine,23,Unknown,1.9,ME
2017,JAN THRU MAR,Maine,23,Covid,4.4,ME
2017,APR THRU JUN,Maine,23,Tuberculosis,0.1,ME
2017,APR THRU JUN,Maine,23,Other,0.5,ME
2017,APR THRU JUN,Maine,23,Malaria,34.5,ME
2017,APR THRU JUN,Maine,23,Viral fever,34.5,ME
2017,APR THRU JUN,Maine,23,Unknown,0.1,ME
2017,APR THRU JUN,Maine,23,Covid,72.1,ME
2017,JUL THRU SEP,Maine,23,Tuberculosis,13.2,ME
2017,JUL THRU SEP,Maine,23,Other,2.6,ME
2017,JUL THRU SEP,Maine,23,Malaria,0,ME
2017,JUL THRU SEP,Maine,23,Viral fever,3.4,ME
2017,JUL THRU SEP,Maine,23,Unknown,7.8,ME
2017,JUL THRU SEP,Maine,23,Covid,9.9,ME
2017,OCT THRU DEC,Maine,23,Tuberculosis,0,ME
2017,OCT THRU DEC,Maine,23,Other,0.1,ME
2017,OCT THRU DEC,Maine,23,Malaria,0,ME
2017,OCT THRU DEC,Maine,23,Viral fever,0.2,ME
2017,OCT THRU DEC,Maine,23,Unknown,0.4,ME
2017,OCT THRU DEC,Maine,23,Covid,18,ME
2021,JAN THRU MAR,Maryland,24,Tuberculosis,0.2,MD
2021,JAN THRU MAR,Maryland,24,Other,10.1,MD
2021,JAN THRU MAR,Maryland,24,Malaria,0,MD
2021,JAN THRU MAR,Maryland,24,Viral fever,5.1,MD
2021,JAN THRU MAR,Maryland,24,Unknown,2.4,MD
2021,JAN THRU MAR,Maryland,24,Covid,12.6,MD
2020,JAN THRU MAR,Maryland,24,Tuberculosis,4.4,MD
2020,JAN THRU MAR,Maryland,24,Other,14.3,MD
2020,JAN THRU MAR,Maryland,24,Malaria,1.5,MD
2020,JAN THRU MAR,Maryland,24,Viral fever,5.6,MD
2020,JAN THRU MAR,Maryland,24,Unknown,3.1,MD
2020,JAN THRU MAR,Maryland,24,Covid,18.2,MD
2020,APR THRU JUN,Maryland,24,Tuberculosis,0.8,MD
2020,APR THRU JUN,Maryland,24,Other,4.4,MD
2020,APR THRU JUN,Maryland,24,Malaria,0.3,MD
2020,APR THRU JUN,Maryland,24,Viral fever,3.4,MD
2020,APR THRU JUN,Maryland,24,Unknown,0.4,MD
2020,APR THRU JUN,Maryland,24,Covid,11.8,MD
2020,JUL THRU SEP,Maryland,24,Tuberculosis,0.3,MD
2020,JUL THRU SEP,Maryland,24,Other,1.1,MD
2020,JUL THRU SEP,Maryland,24,Malaria,0.6,MD
2020,JUL THRU SEP,Maryland,24,Viral fever,6,MD
2020,JUL THRU SEP,Maryland,24,Unknown,3.8,MD
2020,JUL THRU SEP,Maryland,24,Covid,11.7,MD
2020,OCT THRU DEC,Maryland,24,Tuberculosis,0.3,MD
2020,OCT THRU DEC,Maryland,24,Other,4.9,MD
2020,OCT THRU DEC,Maryland,24,Malaria,1.2,MD
2020,OCT THRU DEC,Maryland,24,Viral fever,5.3,MD
2020,OCT THRU DEC,Maryland,24,Unknown,1.7,MD
2020,OCT THRU DEC,Maryland,24,Covid,16.6,MD
2019,JAN THRU MAR,Maryland,24,Tuberculosis,1,MD
2019,JAN THRU MAR,Maryland,24,Other,11.9,MD
2019,JAN THRU MAR,Maryland,24,Malaria,1,MD
2019,JAN THRU MAR,Maryland,24,Viral fever,3.3,MD
2019,JAN THRU MAR,Maryland,24,Unknown,4.3,MD
2019,JAN THRU MAR,Maryland,24,Covid,11.3,MD
2019,APR THRU JUN,Maryland,24,Tuberculosis,0.8,MD
2019,APR THRU JUN,Maryland,24,Other,2.1,MD
2019,APR THRU JUN,Maryland,24,Malaria,0.3,MD
2019,APR THRU JUN,Maryland,24,Viral fever,6.9,MD
2019,APR THRU JUN,Maryland,24,Unknown,1.1,MD
2019,APR THRU JUN,Maryland,24,Covid,3.3,MD
2019,JUL THRU SEP,Maryland,24,Tuberculosis,0.7,MD
2019,JUL THRU SEP,Maryland,24,Other,5.1,MD
2019,JUL THRU SEP,Maryland,24,Malaria,1.6,MD
2019,JUL THRU SEP,Maryland,24,Viral fever,10.1,MD
2019,JUL THRU SEP,Maryland,24,Unknown,9.1,MD
2019,JUL THRU SEP,Maryland,24,Covid,8.8,MD
2019,OCT THRU DEC,Maryland,24,Tuberculosis,0.2,MD
2019,OCT THRU DEC,Maryland,24,Other,1.8,MD
2019,OCT THRU DEC,Maryland,24,Malaria,1.1,MD
2019,OCT THRU DEC,Maryland,24,Viral fever,3.1,MD
2019,OCT THRU DEC,Maryland,24,Unknown,7.8,MD
2019,OCT THRU DEC,Maryland,24,Covid,7.9,MD
2018,JAN THRU MAR,Maryland,24,Tuberculosis,0,MD
2018,JAN THRU MAR,Maryland,24,Other,6.7,MD
2018,JAN THRU MAR,Maryland,24,Malaria,9.5,MD
2018,JAN THRU MAR,Maryland,24,Viral fever,0.1,MD
2018,JAN THRU MAR,Maryland,24,Unknown,0.7,MD
2018,JAN THRU MAR,Maryland,24,Covid,26.2,MD
2018,APR THRU JUN,Maryland,24,Tuberculosis,2.4,MD
2018,APR THRU JUN,Maryland,24,Other,3.3,MD
2018,APR THRU JUN,Maryland,24,Malaria,2.9,MD
2018,APR THRU JUN,Maryland,24,Viral fever,2.3,MD
2018,APR THRU JUN,Maryland,24,Unknown,0.6,MD
2018,APR THRU JUN,Maryland,24,Covid,4.2,MD
2018,JUL THRU SEP,Maryland,24,Tuberculosis,0.1,MD
2018,JUL THRU SEP,Maryland,24,Other,0.6,MD
2018,JUL THRU SEP,Maryland,24,Malaria,0.7,MD
2018,JUL THRU SEP,Maryland,24,Viral fever,4.8,MD
2018,JUL THRU SEP,Maryland,24,Unknown,1.6,MD
2018,JUL THRU SEP,Maryland,24,Covid,10.8,MD
2018,OCT THRU DEC,Maryland,24,Tuberculosis,4.5,MD
2018,OCT THRU DEC,Maryland,24,Other,5.8,MD
2018,OCT THRU DEC,Maryland,24,Malaria,4.6,MD
2018,OCT THRU DEC,Maryland,24,Viral fever,8.3,MD
2018,OCT THRU DEC,Maryland,24,Unknown,0.6,MD
2018,OCT THRU DEC,Maryland,24,Covid,23.8,MD
2017,JAN THRU MAR,Maryland,24,Tuberculosis,0.4,MD
2017,JAN THRU MAR,Maryland,24,Other,24.2,MD
2017,JAN THRU MAR,Maryland,24,Malaria,0,MD
2017,JAN THRU MAR,Maryland,24,Viral fever,1.8,MD
2017,JAN THRU MAR,Maryland,24,Unknown,12.4,MD
2017,JAN THRU MAR,Maryland,24,Covid,10.1,MD
2017,APR THRU JUN,Maryland,24,Tuberculosis,0.2,MD
2017,APR THRU JUN,Maryland,24,Other,1.6,MD
2017,APR THRU JUN,Maryland,24,Malaria,2.5,MD
2017,APR THRU JUN,Maryland,24,Viral fever,1.3,MD
2017,APR THRU JUN,Maryland,24,Unknown,1.5,MD
2017,APR THRU JUN,Maryland,24,Covid,4.9,MD
2017,JUL THRU SEP,Maryland,24,Tuberculosis,2.9,MD
2017,JUL THRU SEP,Maryland,24,Other,7.1,MD
2017,JUL THRU SEP,Maryland,24,Malaria,22.8,MD
2017,JUL THRU SEP,Maryland,24,Viral fever,19.1,MD
2017,JUL THRU SEP,Maryland,24,Unknown,2,MD
2017,JUL THRU SEP,Maryland,24,Covid,26.9,MD
2017,OCT THRU DEC,Maryland,24,Tuberculosis,0.1,MD
2017,OCT THRU DEC,Maryland,24,Other,0.2,MD
2017,OCT THRU DEC,Maryland,24,Malaria,0,MD
2017,OCT THRU DEC,Maryland,24,Viral fever,2,MD
2017,OCT THRU DEC,Maryland,24,Unknown,4.3,MD
2017,OCT THRU DEC,Maryland,24,Covid,5.6,MD
2021,JAN THRU MAR,Massachusetts,25,Tuberculosis,0,MA
2021,JAN THRU MAR,Massachusetts,25,Other,6.3,MA
2021,JAN THRU MAR,Massachusetts,25,Malaria,4.3,MA
2021,JAN THRU MAR,Massachusetts,25,Viral fever,0,MA
2021,JAN THRU MAR,Massachusetts,25,Unknown,0.9,MA
2021,JAN THRU MAR,Massachusetts,25,Covid,10.3,MA
2020,JAN THRU MAR,Massachusetts,25,Tuberculosis,0.8,MA
2020,JAN THRU MAR,Massachusetts,25,Other,9.6,MA
2020,JAN THRU MAR,Massachusetts,25,Malaria,0.8,MA
2020,JAN THRU MAR,Massachusetts,25,Viral fever,1.1,MA
2020,JAN THRU MAR,Massachusetts,25,Unknown,7.4,MA
2020,JAN THRU MAR,Massachusetts,25,Covid,19.6,MA
2020,APR THRU JUN,Massachusetts,25,Tuberculosis,1,MA
2020,APR THRU JUN,Massachusetts,25,Other,2,MA
2020,APR THRU JUN,Massachusetts,25,Malaria,1.4,MA
2020,APR THRU JUN,Massachusetts,25,Viral fever,1.1,MA
2020,APR THRU JUN,Massachusetts,25,Unknown,2.1,MA
2020,APR THRU JUN,Massachusetts,25,Covid,6.3,MA
2020,JUL THRU SEP,Massachusetts,25,Tuberculosis,10.7,MA
2020,JUL THRU SEP,Massachusetts,25,Other,1.1,MA
2020,JUL THRU SEP,Massachusetts,25,Malaria,10.1,MA
2020,JUL THRU SEP,Massachusetts,25,Viral fever,11.2,MA
2020,JUL THRU SEP,Massachusetts,25,Unknown,10.3,MA
2020,JUL THRU SEP,Massachusetts,25,Covid,75.9,MA
2020,OCT THRU DEC,Massachusetts,25,Tuberculosis,8.1,MA
2020,OCT THRU DEC,Massachusetts,25,Other,3.4,MA
2020,OCT THRU DEC,Massachusetts,25,Malaria,9.4,MA
2020,OCT THRU DEC,Massachusetts,25,Viral fever,9.2,MA
2020,OCT THRU DEC,Massachusetts,25,Unknown,5.3,MA
2020,OCT THRU DEC,Massachusetts,25,Covid,33.2,MA
2019,JAN THRU MAR,Massachusetts,25,Tuberculosis,3,MA
2019,JAN THRU MAR,Massachusetts,25,Other,10.5,MA
2019,JAN THRU MAR,Massachusetts,25,Malaria,4.5,MA
2019,JAN THRU MAR,Massachusetts,25,Viral fever,5.6,MA
